Date,Timepoint,PLUG.ID,Species,Photo.Number,Tank,Treatment,Red.Standard,Green.Standard,Blue.Standard,Red.Coral,Green.Coral,Blue.Coral,*all polyps excluded in outline*
20181011,Week3,1302,Pocillopora,27,4,HTAC,85.292,67.497,101.01,55.832,54.033,36.328,
20181018,Week4,1302,Pocillopora,38,4,HTAC,64.119,58.384,85.855,34.171,44.939,30.351,
20181025,Week5,1302,Pocillopora,17,4,HTAC,112.905,78.449,115.295,80.224,69.359,38.039,
20181102,Week6,1302,Pocillopora,39,4,HTAC,85.154,86.68,108.404,59.352,79.432,52.342,
20180926,Week1,1306,Montipora,35,4,HTAC,89.839,84.882,120.047,31.445,42.539,33.983,
20181005,Week2,1306,Montipora,40,4,HTAC,83.407,77.05,103.304,37.774,45.794,25.556,
20181011,Week3,1306,Montipora,25,4,HTAC,84.315,69.666,107.386,38.098,39.131,25.893,
20181018,Week4,1306,Montipora,38,4,HTAC,64.119,58.384,85.855,29.535,33.107,19.677,
20181025,Week5,1306,Montipora,18,4,HTAC,137.049,86.212,116.621,50.717,34.325,18.885,
20181102,Week6,1306,Montipora,39,4,HTAC,85.154,86.68,108.404,37.767,47.78,29.699,
20180926,Week1,1309,Montipora,36,4,HTAC,78.681,84.1,119.997,28.881,46.17,40.517,
20181005,Week2,1309,Montipora,42,4,HTAC,80.439,80.718,110.405,48.562,61.481,36.135,
20181011,Week3,1309,Montipora,24,4,HTAC,81.421,64.809,101.066,34.597,35.96,21.403,
20181018,Week4,1309,Montipora,39,4,HTAC,106.331,85.771,116.956,38.123,41.153,25.451,
20181025,Week5,1309,Montipora,18,4,HTAC,137.049,86.212,116.621,55.109,40.961,23.476,
20181102,Week6,1309,Montipora,35,4,HTAC,88.073,73.558,98.785,51.09,44.703,34.063,
20181109,Week7,1309,Montipora,16,4,HTAC,68.293,53.965,82.648,55.519,49.707,27.163,
20181116,Week8,1309,Montipora,27,4,HTAC,176.3,111.4,142.1,88.6,51,35.3,
20180926,Week1,1310,Montipora,34,4,HTAC,88.86,81.534,117.848,33.442,50.868,41.41,
20181005,Week2,1310,Montipora,42,4,HTAC,80.439,80.718,110.405,45.072,61.899,35.204,
20181011,Week3,1310,Montipora,25,4,HTAC,84.315,69.666,107.386,40.294,46.972,30.565,
20181018,Week4,1310,Montipora,38,4,HTAC,64.119,58.384,85.855,50.316,60.606,37.196,
20181025,Week5,1310,Montipora,18,4,HTAC,137.049,86.212,116.621,57.491,45.549,24.928,
20181102,Week6,1310,Montipora,37,4,HTAC,78.734,77.17,107.29,31.111,43.919,29.727,
20181109,Week7,1310,Montipora,16,4,HTAC,68.293,53.965,82.648,91.283,87.805,52.992,
20181116,Week8,1310,Montipora,28,4,HTAC,169.7,108.3,136.8,117.4,80.6,58.3,
20181123,Week9,1310,Montipora,8,4,HTAC,137,95.8,142,102.9,106.1,92.1,
20181130,Week10,1310,Montipora,18,4,HTAC,155.291,92.31,142.255,136.756,116.608,98.591,
20181207,Week11,1310,Montipora,16,4,HTAC,144.469,97.504,141.128,103.442,103.594,86.314,
20181214,Week12,1310,Montipora,17,4,HTAC,131.002,89.661,120.21,144.53,142.428,96.894,
20180926,Week1,1312,Montipora,49,5,HTHC,88.952,67.717,100.089,40.049,43.993,29.848,
20181005,Week2,1312,Montipora,55,5,HTHC,78.464,73.749,100.848,36.354,53.516,32.114,
20181011,Week3,1312,Montipora,35,5,HTHC,119.609,67.759,93.366,49.013,30.912,20.219,
20181018,Week4,1312,Montipora,59,5,HTHC,131.531,75.998,105.47,65.196,51.629,45.267,
20181025,Week5,1312,Montipora,21,5,HTHC,146.43,73.307,103.398,130.904,106.225,88.455,
20181102,Week6,1312,Montipora,41,5,HTHC,77.041,72.633,90.419,79.838,120.853,94.681,
20181109,Week7,1312,Montipora,47,5,HTHC,96.86,76.911,113.864,86.844,128.779,113.874,
20181116,Week8,1312,Montipora,32,5,HTHC,171.3,127.2,177.4,188,199.2,202.5,
20181123,Week9,1312,Montipora,7,5,HTHC,117.4,99.6,146.7,148.4,208.7,204.2,
20181130,Week10,1312,Montipora,22,5,HTHC,69.466,57.232,98.787,91.315,156.848,148.198,
20181207,Week11,1312,Montipora,19,5,HTHC,164.633,95.696,125.985,179.65,182.064,163.026,
20181214,Week12,1312,Montipora,24,5,HTHC,148.675,93.079,117.03,191.527,207.241,194.177,
20180926,Week1,1313,Pocillopora,32,4,HTAC,85.667,77.505,109.466,52.196,73.278,54.321,
20181005,Week2,1313,Pocillopora,39,4,HTAC,77.442,71.616,94.993,50.546,76.976,47.595,
20181011,Week3,1313,Pocillopora,29,4,HTAC,87.205,69.144,105.339,65.077,76.784,51.248,
20181018,Week4,1313,Pocillopora,42,4,HTAC,114.452,72.003,102.493,78.302,70.124,51.096,
20181005,Week2,1315,Montipora,38,4,HTAC,76.969,75.04,111.894,55.113,63.155,44.254,
20181011,Week3,1315,Montipora,23,4,HTAC,78.995,66.629,104.864,35.925,39.428,27.14,
20181018,Week4,1315,Montipora,37,4,HTAC,92.358,75.903,107.131,47.566,49.062,29.65,
20181025,Week5,1315,Montipora,16,4,HTAC,137.257,77.729,104.42,85.444,50.767,26.832,
20181102,Week6,1315,Montipora,35,4,HTAC,88.073,73.558,98.785,74.148,69.751,55.056,
20181109,Week7,1315,Montipora,16,4,HTAC,68.293,53.965,82.648,67.138,63.178,40.915,
20181116,Week8,1315,Montipora,27,4,HTAC,176.3,111.4,142.1,92.8,58.6,45.6,
20180926,Week1,1316,Montipora,33,4,HTAC,97.277,81.203,114.121,42.786,50.744,39.345,
20181005,Week2,1316,Montipora,43,4,HTAC,87.255,79.324,111.398,63.331,63.074,39.832,
20181011,Week3,1316,Montipora,24,4,HTAC,81.421,64.809,101.066,28.548,29.811,19.696,
20181018,Week4,1316,Montipora,39,4,HTAC,106.331,85.771,116.956,39.396,40.344,23.715,
20180926,Week1,1318,Montipora,34,4,HTAC,88.86,81.534,117.848,28.731,40.887,33.429,
20181005,Week2,1318,Montipora,40,4,HTAC,83.407,77.05,103.304,43.474,56.774,32.517,
20181011,Week3,1318,Montipora,27,4,HTAC,85.292,67.497,101.01,46.347,44.514,26.159,
20181018,Week4,1318,Montipora,39,4,HTAC,106.331,85.771,116.956,32.585,34.582,20.843,
20181025,Week5,1318,Montipora,17,4,HTAC,112.905,78.449,115.295,53.651,46.512,23.542,
20181102,Week6,1318,Montipora,35,4,HTAC,88.073,73.558,98.785,79.038,69.987,52.397,
20181109,Week7,1318,Montipora,16,4,HTAC,68.293,53.965,82.648,65.398,56.913,31.135,
20181116,Week8,1318,Montipora,27,4,HTAC,176.3,111.4,142.1,98.5,57.5,40.2,
20181123,Week9,1318,Montipora,10,4,HTAC,105.1,114.3,147.7,46.6,75.6,52.3,
20181130,Week10,1318,Montipora,16,4,HTAC,103.914,106.129,147.564,50.898,66.982,44.802,
20181207,Week11,1318,Montipora,16,4,HTAC,144.469,97.504,141.128,60.544,48.071,38.981,
20181214,Week12,1318,Montipora,17,4,HTAC,131.002,89.661,120.21,100.904,92.507,63.651,
20180926,Week1,1322,Pocillopora,35,4,HTAC,89.839,84.882,120.047,37.078,56.251,43.688,
20181005,Week2,1322,Pocillopora,39,4,HTAC,77.442,71.616,94.993,54.085,81.146,50.351,
20181011,Week3,1322,Pocillopora,26,4,HTAC,81.595,66.667,102.629,79.652,87.942,56.051,
20181018,Week4,1322,Pocillopora,41,4,HTAC,120.902,68.865,98.315,98.808,74.95,49.354,
20181025,Week5,1322,Pocillopora,19,4,HTAC,123.553,75.791,107.673,105.175,95.225,59.298,
20181102,Week6,1322,Pocillopora,37,4,HTAC,78.734,77.17,107.29,73.126,101.69,70.023,
20181109,Week7,1322,Pocillopora,16,4,HTAC,68.293,53.965,82.648,125.432,130.343,83.778,
20181116,Week8,1322,Pocillopora,27,4,HTAC,176.3,111.4,142.1,180.2,151.9,128.3,
20181123,Week9,1322,Pocillopora,10,4,HTAC,105.1,114.3,147.7,124.8,200.2,174.3,
20181130,Week10,1322,Pocillopora,18,4,HTAC,155.291,92.31,142.255,200.965,203.203,197.576,
20180926,Week1,1325,Montipora,32,4,HTAC,85.667,77.505,109.466,42.381,49.324,29.45,
20181005,Week2,1325,Montipora,43,4,HTAC,87.255,79.324,111.398,53.129,53.098,32.073,
20181011,Week3,1325,Montipora,24,4,HTAC,81.421,64.809,101.066,39.313,37.749,20.471,
20181018,Week4,1325,Montipora,41,4,HTAC,120.902,68.865,98.315,43.84,24.162,12.609,
20181025,Week5,1325,Montipora,18,4,HTAC,137.049,86.212,116.621,70.509,45.207,18.596,
20181102,Week6,1325,Montipora,35,4,HTAC,88.073,73.558,98.785,87.32,74.272,55.252,
20181109,Week7,1325,Montipora,14,4,HTAC,96.354,62.014,97.371,73.641,47.079,27.205,
20181116,Week8,1325,Montipora,29,4,HTAC,189.1,125.7,157.6,101.1,59.2,41.6,
20180926,Week1,1327,Pocillopora,33,4,HTAC,97.277,81.203,114.121,63.997,77.549,56.815,
20181005,Week2,1327,Pocillopora,42,4,HTAC,80.439,80.718,110.405,49.608,82.334,51.452,
20181011,Week3,1327,Pocillopora,29,4,HTAC,87.205,69.144,105.339,62.347,73.657,47.839,
20181018,Week4,1327,Pocillopora,41,4,HTAC,120.902,68.865,98.315,85.29,64.123,41.875,
20181025,Week5,1327,Pocillopora,18,4,HTAC,137.049,86.212,116.621,127.906,113.635,74.175,
20181102,Week6,1327,Pocillopora,36,4,HTAC,65.896,68.3,91.785,84.803,114.668,78.31,
20181109,Week7,1327,Pocillopora,15,4,HTAC,140.256,82.932,110.258,141.413,123.236,93.578,
20181116,Week8,1327,Pocillopora,29,4,HTAC,189.1,125.7,157.6,196.3,168.2,146,
20181005,Week2,1329,Pocillopora,38,4,HTAC,76.969,75.04,111.894,81.689,91.239,59.002,
20181011,Week3,1329,Pocillopora,23,4,HTAC,78.995,66.629,104.864,59.19,67.635,45.731,
20181018,Week4,1329,Pocillopora,37,4,HTAC,92.358,75.903,107.131,67.206,72.193,41.505,
20181005,Week2,1331,Montipora,50,5,HTHC,74.426,67.158,93.391,34.614,50.015,27.206,
20181011,Week3,1331,Montipora,30,5,HTHC,103.458,71.327,104.619,61.33,52.029,34.309,
20181018,Week4,1331,Montipora,55,5,HTHC,132.91,74.111,103.036,55.424,32.357,20.602,
20181025,Week5,1331,Montipora,21,5,HTHC,146.43,73.307,103.398,81.709,46.178,25.092,
20181102,Week6,1331,Montipora,40,5,HTHC,78.625,75.459,105.98,48.728,58.753,38.69,
20180926,Week1,1332,Montipora,51,5,HTHC,113.695,68.957,101.138,65.98,50.964,38.608,
20181005,Week2,1332,Montipora,52,5,HTHC,78.84,76.35,106.466,49.273,66.271,40.66,
20181011,Week3,1332,Montipora,34,5,HTHC,113.449,72.567,102.574,48.787,33.927,21.288,
20181018,Week4,1332,Montipora,61,5,HTHC,116.594,69.955,102.754,43.581,28.69,21.624,
20181025,Week5,1332,Montipora,25,5,HTHC,139.982,67.86,100.985,98.458,53.609,29.306,
20181102,Week6,1332,Montipora,41,5,HTHC,77.041,72.633,90.419,37.46,49.256,31.911,
20181109,Week7,1332,Montipora,49,5,HTHC,116.2,78.3,101.9,79.8,80.2,54.5,
20181116,Week8,1332,Montipora,30,5,HTHC,181.7,113.3,151.1,155.9,116.9,97.3,
20181005,Week2,1334,Montipora,50,5,HTHC,74.426,67.158,93.391,34.516,51.889,31.162,
20181011,Week3,1334,Montipora,30,5,HTHC,103.458,71.327,104.619,58.45,45.411,30.762,
20181018,Week4,1334,Montipora,55,5,HTHC,132.91,74.111,103.036,35.982,23.186,16.646,
20181025,Week5,1334,Montipora,22,5,HTHC,118.121,63.687,97.284,65.936,37.656,19.401,
20181102,Week6,1334,Montipora,44,5,HTHC,115.078,89.643,115.525,80.505,67.781,47.421,
20180926,Week1,1337,Montipora,50,5,HTHC,107.459,69.058,94.476,56.497,45.031,26.431,
20181005,Week2,1337,Montipora,51,5,HTHC,73.152,70.06,95.605,37.931,53.786,31.229,
20181011,Week3,1337,Montipora,36,5,HTHC,117.86,61.974,88.314,51.93,28.442,16.537,
20181018,Week4,1337,Montipora,60,5,HTHC,120.648,70.604,103.104,63.898,34.429,21.199,
20181025,Week5,1337,Montipora,24,5,HTHC,134.548,70.256,102.308,96.864,51.202,19.821,
20181102,Week6,1337,Montipora,41,5,HTHC,77.041,72.633,90.419,36.3,43.33,24.262,
20181109,Week7,1337,Montipora,49,5,HTHC,116.2,78.3,101.9,77.4,81.2,53.5,
20181116,Week8,1337,Montipora,33,5,HTHC,162.5,106.1,152.3,151.1,111.4,80.4,
20181123,Week9,1337,Montipora,5,5,HTHC,131.3,96.9,147.9,134,129.2,106.3,
20181130,Week10,1337,Montipora,22,5,HTHC,69.466,57.232,98.787,77.228,104.529,69.251,
20181207,Week11,1337,Montipora,17,5,HTHC,155.351,119.42,134.144,123.156,114.176,73.369,
20181214,Week12,1337,Montipora,24,5,HTHC,148.675,93.079,117.03,140.063,121.281,70.427,
20180926,Week1,1340,Pocillopora,49,5,HTHC,88.952,67.717,100.089,44.1,47.612,33.909,
20181005,Week2,1340,Pocillopora,55,5,HTHC,78.464,73.749,100.848,35.654,51.204,30.62,
20181011,Week3,1340,Pocillopora,32,5,HTHC,117.153,65.361,92.591,91.278,53.852,35.693,
20181018,Week4,1340,Pocillopora,57,5,HTHC,133.463,79.112,111.697,82.417,68.588,57.647,
20181025,Week5,1340,Pocillopora,26,5,HTHC,123.393,65.644,104.573,155.317,141.672,122.401,
20181102,Week6,1340,Pocillopora,44,5,HTHC,115.078,89.643,115.525,138.396,162.326,143.468,
20181109,Week7,1340,Pocillopora,47,5,HTHC,96.86,76.911,113.864,97.309,144.126,121.298,
20181116,Week8,1340,Pocillopora,33,5,HTHC,162.5,106.1,152.3,178.7,170,160.3,
20181011,Week3,1341,Montipora,30,5,HTHC,103.458,71.327,104.619,50.188,36.806,22.65,
20181018,Week4,1341,Montipora,56,5,HTHC,129.099,77.119,109.385,56.073,32.512,21.566,
20181025,Week5,1341,Montipora,22,5,HTHC,118.121,63.687,97.284,75.377,37.102,12.685,
20181102,Week6,1341,Montipora,41,5,HTHC,77.041,72.633,90.419,39.235,50.311,30.179,
20181109,Week7,1341,Montipora,50,5,HTHC,114.3,88,110.1,76.6,81.3,53.8,
20181116,Week8,1341,Montipora,33,5,HTHC,162.5,106.1,152.3,121.5,79.3,54.7,
20181123,Week9,1341,Montipora,5,5,HTHC,131.3,96.9,147.9,135.6,115,87.2,
20181130,Week10,1341,Montipora,22,5,HTHC,69.466,57.232,98.787,52.393,69.142,43.839,
20181207,Week11,1341,Montipora,17,5,HTHC,155.351,119.42,134.144,114.647,102.314,64.606,
20181214,Week12,1341,Montipora,24,5,HTHC,148.675,93.079,117.03,90.546,83.371,48.298,
20180926,Week1,1342,Pocillopora,48,5,HTHC,125.579,69.081,95.164,71.465,49.272,31.892,
20181005,Week2,1342,Pocillopora,53,5,HTHC,80.387,74.138,98.944,52.568,77.535,48.001,
20181011,Week3,1342,Pocillopora,35,5,HTHC,119.609,67.759,93.366,67.866,48.594,33.27,
20181018,Week4,1342,Pocillopora,60,5,HTHC,120.648,70.604,103.104,80.897,56.995,43.897,
20181025,Week5,1342,Pocillopora,22,5,HTHC,118.121,63.687,97.284,117.552,86.754,53.047,
20181102,Week6,1342,Pocillopora,41,5,HTHC,77.041,72.633,90.419,75.789,118.223,88.624,
20181109,Week7,1342,Pocillopora,50,5,HTHC,114.3,88,110.1,119.2,154.3,123.3,
20181116,Week8,1342,Pocillopora,30,5,HTHC,181.7,113.3,151.1,218.4,213.4,200.6,
20181123,Week9,1342,Pocillopora,6,5,HTHC,122.4,94.1,147.8,149.2,198.5,200.3,
20181130,Week10,1342,Pocillopora,24,5,HTHC,150.498,90.183,139.504,191.377,194.443,185.114,
20181207,Week11,1342,Pocillopora,19,5,HTHC,164.633,95.696,125.985,184.324,186.334,157.745,
20180926,Week1,1344,Pocillopora,35,4,HTAC,89.839,84.882,120.047,48.465,67.73,51.142,
20181005,Week2,1344,Pocillopora,41,4,HTAC,76.823,67.879,102.467,45.987,66.206,46.305,
20180926,Week1,1353,Montipora,51,5,HTHC,113.695,68.957,101.138,61.387,48.787,36.992,
20181005,Week2,1353,Montipora,52,5,HTHC,78.84,76.35,106.466,38.916,54.845,34.03,
20181011,Week3,1353,Montipora,33,5,HTHC,112.954,62.749,89.972,52.07,30.205,19.314,
20181018,Week4,1353,Montipora,60,5,HTHC,120.648,70.604,103.104,50.353,27.429,17.035,
20180926,Week1,1408,Montipora,47,5,HTHC,88.648,78.376,116.826,43.352,54.986,41.739,
20181005,Week2,1408,Montipora,52,5,HTHC,78.84,76.35,106.466,44.879,58.405,31.538,
20181011,Week3,1408,Montipora,33,5,HTHC,112.954,62.749,89.972,69.547,41.856,27.372,
20181018,Week4,1408,Montipora,57,5,HTHC,133.463,79.112,111.697,69.531,49.689,39.354,
20181025,Week5,1408,Montipora,24,5,HTHC,134.548,70.256,102.308,155.62,139.381,113.997,
20181102,Week6,1408,Montipora,42,5,HTHC,88.781,76.257,102.63,94.2,139.385,114.301,
20181109,Week7,1408,Montipora,49,5,HTHC,116.2,78.3,101.9,125,161,134.6,
20181116,Week8,1408,Montipora,31,5,HTHC,171.7,106.5,147,191.3,195.2,188.9,
20181123,Week9,1408,Montipora,6,5,HTHC,122.4,94.1,147.8,184.2,225.2,229.7,
20181130,Week10,1408,Montipora,22,5,HTHC,69.466,57.232,98.787,103.441,177.326,165.522,
20181207,Week11,1408,Montipora,19,5,HTHC,164.633,95.696,125.985,201.607,213.18,192.215,
20181214,Week12,1408,Montipora,24,5,HTHC,148.675,93.079,117.03,199.05,216.829,199.8,
20181221,Week13,1408,Montipora,8,5,HTHC,150.416,91.272,120.523,176.985,189.284,167.764,
20180926,Week1,1410,Montipora,48,5,HTHC,125.579,69.081,95.164,76.04,48.861,27.238,
20181005,Week2,1410,Montipora,53,5,HTHC,80.387,74.138,98.944,51.789,67.854,35.07,
20181011,Week3,1410,Montipora,35,5,HTHC,119.609,67.759,93.366,101.976,62.63,36.114,
20181018,Week4,1410,Montipora,58,5,HTHC,130.94,72.092,98.866,74.96,41.142,25.309,
20181025,Week5,1410,Montipora,23,5,HTHC,130.391,64.391,96.268,86.875,44.848,18.113,
20181102,Week6,1410,Montipora,43,5,HTHC,110.915,83.985,113.285,69.819,61.811,37.082,
20180926,Week1,1411,Pocillopora,47,5,HTHC,88.648,78.376,116.826,34.234,52.149,42.054,
20181005,Week2,1411,Pocillopora,52,5,HTHC,78.84,76.35,106.466,58.262,82.712,50.108,
20181011,Week3,1411,Pocillopora,36,5,HTHC,117.86,61.974,88.314,89.436,62.315,46.61,
20181018,Week4,1411,Pocillopora,61,5,HTHC,116.594,69.955,102.754,89.086,67.169,54.434,
20180926,Week1,1413,Montipora,48,5,HTHC,125.579,69.081,95.164,66.31,46.824,32.639,
20181005,Week2,1413,Montipora,51,5,HTHC,73.152,70.06,95.605,21.541,37.003,24.946,
20181011,Week3,1413,Montipora,31,5,HTHC,121.198,69.614,100.828,57.257,38.391,27.899,
20181018,Week4,1413,Montipora,59,5,HTHC,131.531,75.998,105.47,60.382,40.465,32.396,
20181025,Week5,1413,Montipora,23,5,HTHC,130.391,64.391,96.268,71.971,39.92,22.746,
20180926,Week1,1414,Pocillopora,50,5,HTHC,107.459,69.058,94.476,53.45,46.047,29.541,
20181005,Week2,1414,Pocillopora,54,5,HTHC,73.8,63.632,90.943,34.013,56.92,33.21,
20181011,Week3,1414,Pocillopora,34,5,HTHC,113.449,72.567,102.574,75.968,60.504,42.527,
20181018,Week4,1414,Pocillopora,59,5,HTHC,131.531,75.998,105.47,89.481,60.862,44.796,
20181011,Week3,1416,Pocillopora,31,5,HTHC,121.198,69.614,100.828,93.586,68.331,47.571,
20181018,Week4,1416,Pocillopora,56,5,HTHC,129.099,77.119,109.385,66.646,46.1,34.174,
20181025,Week5,1416,Pocillopora,24,5,HTHC,134.548,70.256,102.308,116.317,84.53,55.459,
20181102,Week6,1416,Pocillopora,42,5,HTHC,88.781,76.257,102.63,80.027,99.777,71.072,
20181109,Week7,1416,Pocillopora,48,5,HTHC,140.8,80,108.9,150.9,140.6,111,
20181116,Week8,1416,Pocillopora,30,5,HTHC,181.7,113.3,151.1,179.4,168.6,155.9,
20181123,Week9,1416,Pocillopora,5,5,HTHC,131.3,96.9,147.9,169.2,205.7,203.7,
20181130,Week10,1416,Pocillopora,22,5,HTHC,69.466,57.232,98.787,100.041,171.87,158.468,
20181207,Week11,1416,Pocillopora,19,5,HTHC,164.633,95.696,125.985,181.725,191.309,169.896,
20181214,Week12,1416,Pocillopora,24,5,HTHC,148.675,93.079,117.03,173.832,197.854,177.172,
20180926,Week1,1417,Montipora,49,5,HTHC,88.952,67.717,100.089,43.169,47.316,32.138,
20181005,Week2,1417,Montipora,54,5,HTHC,73.8,63.632,90.943,29.443,45.532,28.151,
20181011,Week3,1417,Montipora,31,5,HTHC,121.198,69.614,100.828,67.3,41.194,26.937,
20181018,Week4,1417,Montipora,58,5,HTHC,130.94,72.092,98.866,45.01,27.652,20.124,
20181025,Week5,1417,Montipora,22,5,HTHC,118.121,63.687,97.284,69.336,41.805,23.508,
20181102,Week6,1417,Montipora,40,5,HTHC,78.625,75.459,105.98,32.411,41.639,29.356,
20181109,Week7,1417,Montipora,48,5,HTHC,140.8,80,108.9,76.7,54.6,36.1,
20181116,Week8,1417,Montipora,32,5,HTHC,171.3,127.2,177.4,133.5,103.8,91,
20181123,Week9,1417,Montipora,6,5,HTHC,122.4,94.1,147.8,98.8,93,82.2,
20181130,Week10,1417,Montipora,23,5,HTHC,140.88,80.735,116.33,125.616,98.19,73.079,
20181207,Week11,1417,Montipora,19,5,HTHC,164.633,95.696,125.985,148.45,122.942,90.557,
20181214,Week12,1417,Montipora,25,5,HTHC,149.532,93.042,137.144,162.984,135.329,103.36,
20181221,Week13,1417,Montipora,8,5,HTHC,150.416,91.272,120.523,130.713,110.834,80.511,
20181231,Week14,1417,Montipora,8,5,HTHC,163.819,105.695,132.668,150.317,125.516,87.543,
20190107,Week15,1417,Montipora,6,5,HTHC,159.447,102.111,134.091,144.718,116.192,92.423,
20190111,Week16,1417,Montipora,7,5,HTHC,157.671,120.941,153.355,101.401,96.942,81.247,
20180926,Week1,1419,Montipora,50,5,HTHC,107.459,69.058,94.476,60.022,50.37,33.889,
20181005,Week2,1419,Montipora,51,5,HTHC,73.152,70.06,95.605,33.603,52.529,32.989,
20181011,Week3,1419,Montipora,32,5,HTHC,117.153,65.361,92.591,53.824,34.242,23.354,
20181018,Week4,1419,Montipora,60,5,HTHC,120.648,70.604,103.104,60.462,37.466,27.639,
20181025,Week5,1419,Montipora,25,5,HTHC,139.982,67.86,100.985,96.18,57.032,35.699,
20181102,Week6,1419,Montipora,44,5,HTHC,115.078,89.643,115.525,71.192,72.954,58.464,
20181005,Week2,1420,Montipora,62,6,ATAC,77.181,75.81,87.886,38.9,58.999,31.868,
20181011,Week3,1420,Montipora,37,6,ATAC,128.034,72.439,102.713,66.358,44.321,27.174,
20181018,Week4,1420,Montipora,66,6,ATAC,103.716,74.165,108.465,35.939,31.84,22.087,
20181025,Week5,1420,Montipora,30,6,ATAC,123.805,75.136,110.939,89.539,56.186,33.224,
20181103,Week6,1420,Montipora,46,6,ATAC,98.48,112.661,149.835,51.134,67.119,41.969,
20180926,Week1,1421,Pocillopora,47,5,HTHC,88.648,78.376,116.826,46.931,57.58,40.767,
20181005,Week2,1421,Pocillopora,51,5,HTHC,73.152,70.06,95.605,31.627,52.156,31.963,
20181011,Week3,1421,Pocillopora,32,5,HTHC,117.153,65.361,92.591,75.331,48.239,31.8,
20181018,Week4,1421,Pocillopora,58,5,HTHC,130.94,72.092,98.866,69.018,43.028,29.974,
20181025,Week5,1421,Pocillopora,26,5,HTHC,123.393,65.644,104.573,115.129,75.916,51.983,
20181102,Week6,1421,Pocillopora,41,5,HTHC,77.041,72.633,90.419,58.151,80.585,53.674,
20181109,Week7,1421,Pocillopora,47,5,HTHC,96.86,76.911,113.864,108.85,118.578,84.359,
20181116,Week8,1421,Pocillopora,32,5,HTHC,171.3,127.2,177.4,198.1,188,179.1,
20181123,Week9,1421,Pocillopora,6,5,HTHC,122.4,94.1,147.8,175.9,203.9,197.8,
20181130,Week10,1421,Pocillopora,22,5,HTHC,69.466,57.232,98.787,97.785,160.567,138.356,
20181207,Week11,1421,Pocillopora,17,5,HTHC,155.351,119.42,134.144,186.976,204.662,183.963,
20180926,Week1,1422,Pocillopora,49,5,HTHC,88.952,67.717,100.089,49.055,57.54,40.394,
20181005,Week2,1422,Pocillopora,54,5,HTHC,73.8,63.632,90.943,34.896,55.601,33.411,
20181011,Week3,1422,Pocillopora,33,5,HTHC,112.954,62.749,89.972,69.855,45.743,31.554,
20181018,Week4,1422,Pocillopora,59,5,HTHC,131.531,75.998,105.47,71.372,50.516,41.361,
20181025,Week5,1422,Pocillopora,21,5,HTHC,146.43,73.307,103.398,90.059,59.207,40.726,
20181102,Week6,1422,Pocillopora,40,5,HTHC,78.625,75.459,105.98,49.231,67.37,51.709,
20180926,Week1,1423,Pocillopora,62,6,ATAC,116.103,72.688,100.541,64.726,56.75,49.193,
20181005,Week2,1423,Pocillopora,64,6,ATAC,70.852,66.408,91.261,37.568,60.561,35.005,
20181011,Week3,1423,Pocillopora,42,6,ATAC,120.95,79.266,112.622,87.178,72.04,52.235,
20181018,Week4,1423,Pocillopora,64,6,ATAC,124.424,66.697,93.29,56.012,41.674,31.978,
20181025,Week5,1423,Pocillopora,27,6,ATAC,140.119,78.651,105.163,123.866,82.705,52.278,
20181103,Week6,1423,Pocillopora,48,6,ATAC,72.521,81.341,114.411,42.814,70.957,42.987,
20180926,Week1,1424,Montipora,60,6,ATAC,122.603,78.116,103.523,62.202,56.844,41.034,
20181005,Week2,1424,Montipora,68,6,ATAC,78.337,83.264,108.078,37.395,60.77,37.435,
